id,name,price,brand,category,Mouvement,Diamètre,Matériau,category_type,price_numeric,price_clean,type_produit
CAZ101AT.BA0842,"TAG HEUER FORMULA 1
GULF",CHF 2'350.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2350.0,2350.00,Montre classique
CBS2040.FC8318,"TAG HEUER CARRERA
CHRONOSPRINT X PORSCHE",CHF 23'000.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Or 5N,Montres chronographe,23000.0,23000.00,Montre classique
CAZ1014.FT8028,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 1'850.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,1850.0,1850.00,Montre classique
CBN2044.FC8313,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 21'000.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Or 3N,Montres chronographe,21000.0,21000.00,Montre classique
CBN2A1F.BA0643,"TAG HEUER CARRERA
CHRONOGRAPH X PORSCHE",CHF 6'700.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6700.0,6700.00,Montre classique
CBN2A1AA.BA0643,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 5'150.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,5150.0,5150.00,Montre classique
CBS2241.FN8023,"TAG HEUER CARRERA
CHRONOGRAPH SKIPPER",CHF 21'000.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Or 5N,Montres chronographe,21000.0,21000.00,Montre classique
CAZ201D.BA0633,"TAG HEUER FORMULA 1
CHRONOGRAPH X SENNA",CHF 4'000.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier,Montres chronographe,4000.0,4000.00,Montre classique
CBL2113.FC6177,"TAG HEUER MONACO
CHRONOGRAPH",CHF 7'500.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,7500.0,7500.00,Montre classique
CBN2010.BA0642,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 5'950.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,5950.0,5950.00,Montre classique
CBN201D.FC6543,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 5'750.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,5750.0,5750.00,Montre classique
CBP1113.BA0627,"TAG HEUER AQUARACER
PROFESSIONAL 200 CHRONOGRAPH",CHF 2'600.00,TAG Heuer,FAM_WATCH,Quartz,40 mm,Acier,Montres chronographe,2600.0,2600.00,Montre classique
CBS2212.FC6535,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'300.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,6300.0,6300.00,Montre classique
CAZ1011.BA0842,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 2'200.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier et céramique,Montres chronographe,2200.0,2200.00,Montre classique
CAZ101AP.FT8056,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 1'900.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,1900.0,1900.00,Montre classique
CAZ101AN.FT8055,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 1'900.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,1900.0,1900.00,Montre classique
CAZ201G.BA0876,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 3'700.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,3700.0,3700.00,Montre classique
CBU2010.FT6267,"TAG HEUER CARRERA
CHRONOGRAPH X PORSCHE 963",CHF 9'000.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier,Montres chronographe,9000.0,9000.00,Montre classique
CBN2A1A.BA0643,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'450.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6450.0,6450.00,Montre classique
CBN2A1AA.FT6228,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 4'850.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,4850.0,4850.00,Montre classique
CBN2A1N.FT6238,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'250.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6250.0,6250.00,Montre classique
CBK2110.BA0715,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 4'700.00,TAG Heuer,FAM_WATCH,Automatique,41 mm,Acier,Montres chronographe,4700.0,4700.00,Montre classique
CBL2113.BA0644,"TAG HEUER MONACO
CHRONOGRAPH",CHF 7'500.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,7500.0,7500.00,Montre classique
CBS2210.FC6534,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'300.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,6300.0,6300.00,Montre classique
CBL2183.FT6236,"TAG HEUER MONACO
CHRONOGRAPH",CHF 10'500.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane,Montres chronographe,10500.0,10500.00,Montre classique
CBN2A1N.BA0643,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'450.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6450.0,6450.00,Montre classique
CAR5A90.FC6415,"TAG HEUER CARRERA
CHRONOGRAPH TOURBILLON",CHF 20'850.00,TAG Heuer,FAM_WATCH,Automatique,45 mm,Céramique,Montres chronographe,20850.0,20850.00,Montre classique
CAZ2012.BA0970,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 4'000.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier,Montres chronographe,4000.0,4000.00,Montre classique
CAW218E.FC6565,"TAG HEUER MONACO
CHRONOGRAPH RACING GREEN",CHF 9'100.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane,Montres chronographe,9100.0,9100.00,Montre classique
CBN2011.BA0642,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 5'950.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,5950.0,5950.00,Montre classique
CAZ101AN.BA0842,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 2'050.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2050.0,2050.00,Montre classique
CAW211P.FC6356,"TAG HEUER MONACO
CHRONOGRAPH",CHF 7'900.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,7900.0,7900.00,Montre classique
CBS2213.FN6002,"TAG HEUER CARRERA
CHRONOGRAPH SKIPPER",CHF 6'600.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,6600.0,6600.00,Montre classique
CBS2211.FC6545,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'400.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,6400.0,6400.00,Montre classique
CAZ101AV.BA0842,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 2'100.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2100.0,2100.00,Montre classique
CAZ101AV.FT8077,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 1'900.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,1900.0,1900.00,Montre classique
CBU5080.FT6272,"TAG HEUER CARRERA
CHRONOGRAPH TOURBILLON EXTREME SPORT",CHF 25'500.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Titane,Montres chronographe,25500.0,25500.00,Montre classique
CBN2A1A.FC6537,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'250.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6250.0,6250.00,Montre classique
CAZ2012.BA0876,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 3'700.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier,Montres chronographe,3700.0,3700.00,Montre classique
CBL2111.FC6453,"TAG HEUER MONACO
CHRONOGRAPH",CHF 7'500.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,7500.0,7500.00,Montre classique
CBL2111.BA0644,"TAG HEUER MONACO
CHRONOGRAPH",CHF 7'700.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,7700.0,7700.00,Montre classique
CAZ101AK.BA0842,"TAG HEUER FORMULA 1
CHRONOGRAPH X RED BULL RACING",CHF 2'200.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2200.0,2200.00,Montre classique
CAZ101K.BA0842,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 1'850.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,1850.0,1850.00,Montre classique
CAZ101AP.BA0842,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 2'050.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2050.0,2050.00,Montre classique
CBL2180.FC6497,"TAG HEUER MONACO
CHRONOGRAPH",CHF 9'000.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane,Montres chronographe,9000.0,9000.00,Montre classique
CBL2115.FC6494,"TAG HEUER MONACO
CHRONOGRAPH X GULF",CHF 7'800.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Acier,Montres chronographe,7800.0,7800.00,Montre classique
CBL2184.FT6236,"TAG HEUER MONACO
CHRONOGRAPH",CHF 11'000.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane DLC,Montres chronographe,11000.0,11000.00,Montre classique
CAZ101AJ.FC6487,"TAG HEUER FORMULA 1
SENNA",CHF 2'600.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2600.0,2600.00,Montre classique
CAZ201H.BA0876,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 3'700.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,3700.0,3700.00,Montre classique
CBP1112.BA0627,"TAG HEUER AQUARACER
PROFESSIONAL 200 DATE",CHF 2'600.00,TAG Heuer,FAM_WATCH,Quartz,40 mm,Acier,Montres chronographe,2600.0,2600.00,Montre classique
CBN2A5A.FC6481,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 7'550.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,or et céramique,Montres chronographe,7550.0,7550.00,Montre classique
CBN2013.FC6483,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'100.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,6100.0,6100.00,Montre classique
CAZ1010.FT8024,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 1'700.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,1700.0,1700.00,Montre classique
CBS2011.FC6529,"TAG HEUER CARRERA
CHRONOSPRINT X PORSCHE",CHF 9'000.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,9000.0,9000.00,Montre classique
CAR5A80.FC6377,TAG HEUER CARRERA,CHF 29'600.00,TAG Heuer,FAM_WATCH,Automatique,45 mm,Titane,Montres chronographe,29600.0,29600.00,Montre classique
CBN2A1M.FC6526,"TAG HEUER CARRERA
CHRONOGRAPH X PORSCHE ORANGE RACING",CHF 6'900.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6900.0,6900.00,Montre classique
CAZ1011.BA0843,"TAG HEUER FORMULA 1
CHRONOGRAPH",CHF 2'500.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier et céramique,Montres chronographe,2500.0,2500.00,Montre classique
CBL2188.FT6261,"TAG HEUER MONACO
CHRONOGRAPH",CHF 11'000.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane DLC,Montres chronographe,11000.0,11000.00,Montre classique
CBN2A1B.BA0643,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'450.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6450.0,6450.00,Montre classique
CBL2182.FT6235,"TAG HEUER MONACO
CHRONOGRAPH",CHF 10'500.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane,Montres chronographe,10500.0,10500.00,Montre classique
CAZ101AL.FT8052,"TAG HEUER FORMULA 1
RED BULL RACING",CHF 2'150.00,TAG Heuer,FAM_WATCH,Quartz,43 mm,Acier,Montres chronographe,2150.0,2150.00,Montre classique
CAW218C.FC6548,"TAG HEUER MONACO
RACING BLUE",CHF 9'000.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Titane,Montres chronographe,9000.0,9000.00,Montre classique
CBE511A.FC8279,"TAG HEUER AUTAVIA
FLYBACK CHRONOMETER",CHF 6'600.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,6600.0,6600.00,Montre classique
CBN2A1F.FC6492,"TAG HEUER CARRERA
CHRONOGRAPH X PORSCHE",CHF 6'500.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Acier et céramique,Montres chronographe,6500.0,6500.00,Montre classique
CBN201K.FC6569,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 6'150.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,6150.0,6150.00,Montre classique
CBS5013.EB0375,"TAG HEUER CARRERA
CHRONOGRAPH TOURBILLON",CHF 24'650.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,24650.0,24650.00,Montre classique
CBN201C.FC6542,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 5'750.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,5750.0,5750.00,Montre classique
CBU5050.FT6273,"TAG HEUER CARRERA
CHRONOGRAPH TOURBILLON EXTREME SPORT",CHF 32'000.00,TAG Heuer,FAM_WATCH,Automatique,44 mm,Or et titane,Montres chronographe,32000.0,32000.00,Montre classique
CBW2181.FC8322,"TAG HEUER MONACO
SPLIT-SECONDS CHRONOGRAPH",Prix sur demande,TAG Heuer,FAM_WATCH,Automatique,N/A,Titane,Montres chronographe,,,Montre classique
CBS5011.FC6566,"TAG HEUER CARRERA
CHRONOGRAPH TOURBILLON",CHF 23'500.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,23500.0,23500.00,Montre classique
CBS2240.FC8319,"TAG HEUER CARRERA
CHRONOGRAPH",CHF 21'000.00,TAG Heuer,FAM_WATCH,Automatique,39 mm,Or 3N,Montres chronographe,21000.0,21000.00,Montre classique
CBS5010.FC6543,"TAG HEUER CARRERA
CHRONOGRAPH TOURBILLON",CHF 23'500.00,TAG Heuer,FAM_WATCH,Automatique,42 mm,Acier,Montres chronographe,23500.0,23500.00,Montre classique
CBW2182.FC8339,"TAG HEUER MONACO
SPLIT-SECONDS CHRONOGRAPH",Prix sur demande,TAG Heuer,FAM_WATCH,Automatique,41 mm,Titane,Montres chronographe,,,Montre classique
SBR8A80.EB0365,"TAG HEUER CONNECTED
CALIBRE E4 X ORACLE RED BULL RACING EDITION",CHF 1'900.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Titane,Montres connectées 45mm,1900.0,1900.00,Montre connectée
SBR8A10.BT6265,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'400.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Acier,Montres connectées 45mm,1400.0,1400.00,Montre connectée
SBR8A10.BA0616,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'550.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Acier,Montres connectées 45mm,1550.0,1550.00,Montre connectée
SBR8A85.EB0338,"TAG HEUER CONNECTED
CALIBRE E4 MALBON GOLF EDITION",CHF 1'900.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Titane,Montres connectées 45mm,1900.0,1900.00,Montre connectée
SBR8A81.EB0251,"TAG HEUER CONNECTED
CALIBRE E4 GOLF EDITION",CHF 1'900.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Titane,Montres connectées 45mm,1900.0,1900.00,Montre connectée
SBR8A80.BT6261,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'750.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Titane,Montres connectées 45mm,1750.0,1750.00,Montre connectée
SBR8A10.BT6259,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'400.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Acier,Montres connectées 45mm,1400.0,1400.00,Montre connectée
SBR8A14.BT6317,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'400.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Acier,Montres connectées 45mm,1400.0,1400.00,Montre connectée
SBR8A82.EB0264,"TAG HEUER CONNECTED
CALIBRE E4 PORSCHE EDITION",CHF 1'900.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,45 mm,Titane,Montres connectées 45mm,1900.0,1900.00,Montre connectée
SBR8010.BT6255,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'200.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,42 mm,Acier,Montres connectées 42mm,1200.0,1200.00,Montre connectée
SBR8010.BA0617,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'400.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,42 mm,Acier,Montres connectées 42mm,1400.0,1400.00,Montre connectée
SBR8010.BC6608,"TAG HEUER CONNECTED
CALIBRE E4",CHF 1'300.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,42 mm,Acier,Montres connectées 42mm,1300.0,1300.00,Montre connectée
SBR8011.BC6652,"TAG HEUER CONNECTED
CALIBRE E4 GOLDEN BRIGHT EDITION",CHF 1'600.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,42 mm,Acier revêtu de PVD or rose,Montres connectées 42mm,1600.0,1600.00,Montre connectée
SBR8080.EB0284,"TAG HEUER CONNECTED
CALIBRE E4 GOLF EDITION",CHF 1'700.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,42 mm,Titane,Montres connectées 42mm,1700.0,1700.00,Montre connectée
SBR8010.BC6658,"TAG HEUER CONNECTED
CALIBRE E4 METALLIC PINK LEATHER EDITION",CHF 1'300.00,TAG Heuer,FAM_CONNECTED_WATCH,Connectée,42 mm,Acier,Montres connectées 42mm,1300.0,1300.00,Montre connectée
EWTHSSP000,TAG HEUER SHIELD PRO,CHF 420.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance Pro,Eyewear,420.0,420.00,Lunettes
EWTHSSP001,TAG HEUER SHIELD PRO,CHF 420.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance Pro,Eyewear,420.0,420.00,Lunettes
EWTHSLT000,TAG HEUER LINE TITANIUM,CHF 820.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,820.0,820.00,Lunettes
EWTHSLT001,TAG HEUER LINE TITANIUM,CHF 820.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,820.0,820.00,Lunettes
EWTHSLT002,TAG HEUER LINE TITANIUM,CHF 820.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,820.0,820.00,Lunettes
EWTHSLI001,TAG HEUER LINE,CHF 510.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,510.0,510.00,Lunettes
EWTHSLI000,TAG HEUER LINE,CHF 510.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,510.0,510.00,Lunettes
EWTHSLI002,TAG HEUER LINE,CHF 470.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,470.0,470.00,Lunettes
EWTHSLI004,TAG HEUER LINE,CHF 940.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,940.0,940.00,Lunettes
EWTHSLI005,TAG HEUER LINE,CHF 940.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance sportive,Eyewear,940.0,940.00,Lunettes
EWTHSLI006,TAG HEUER LINE,CHF 470.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance sportive,Eyewear,470.0,470.00,Lunettes
EWTHSLI007,TAG HEUER LINE,CHF 510.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance sportive,Eyewear,510.0,510.00,Lunettes
EWTHSFT000,TAG HEUER FLEX TITANIUM,CHF 620.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,620.0,620.00,Lunettes
EWTHSFT001,TAG HEUER FLEX TITANIUM,CHF 660.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,660.0,660.00,Lunettes
EWTHSFL002,TAG HEUER FLEX,CHF 510.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance urbaine,Eyewear,510.0,510.00,Lunettes
EWTHSFL000,TAG HEUER FLEX,CHF 470.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Performance urbaine,Eyewear,470.0,470.00,Lunettes
EWTHSFL007,TAG HEUER FLEX,CHF 510.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,510.0,510.00,Lunettes
EWTHSFL009,TAG HEUER FLEX,CHF 510.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,510.0,510.00,Lunettes
EWTHSBO006,TAG HEUER BOLIDE,CHF 370.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,370.0,370.00,Lunettes
EWTHSBO007,TAG HEUER BOLIDE,CHF 370.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,370.0,370.00,Lunettes
EWTHSBO000,TAG HEUER BOLIDE,CHF 410.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,410.0,410.00,Lunettes
EWTHSBO003,TAG HEUER BOLIDE,CHF 370.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,370.0,370.00,Lunettes
EWTHSBO004,TAG HEUER BOLIDE,CHF 370.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,370.0,370.00,Lunettes
EWTHSBO005,TAG HEUER BOLIDE,CHF 370.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,370.0,370.00,Lunettes
EWTHSVS010,TAG HEUER VINGT-SEPT XTREME,CHF 520.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,520.0,520.00,Lunettes
EWTHSVS011,TAG HEUER VINGT-SEPT XTREME,CHF 520.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,520.0,520.00,Lunettes
EWTHSVS012,TAG HEUER VINGT-SEPT XOVER,CHF 520.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,520.0,520.00,Lunettes
EWTHSVS013,TAG HEUER VINGT-SEPT XOVER,CHF 520.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,520.0,520.00,Lunettes
EWTHSVS014,TAG HEUER VINGT-SEPT,CHF 460.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,460.0,460.00,Lunettes
EWTHSVS015,TAG HEUER VINGT-SEPT,CHF 420.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Urban Performance,Eyewear,420.0,420.00,Lunettes
EWTHSVS000,TAG HEUER VINGT SEPT,CHF 1'250.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,1250.0,1250.00,Lunettes
EWTHSVS008,TAG HEUER VINGT SEPT,CHF 500.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,500.0,500.00,Lunettes
EWTHSVS009,TAG HEUER VINGT SEPT,CHF 420.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,420.0,420.00,Lunettes
EWTHSVS001,TAG HEUER VINGT SEPT,CHF 420.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,420.0,420.00,Lunettes
EWTHSVS004,TAG HEUER VINGT SEPT,CHF 460.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,460.0,460.00,Lunettes
EWTHSVS005,TAG HEUER VINGT SEPT,CHF 460.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,460.0,460.00,Lunettes
EWTHSVS007,TAG HEUER VINGT SEPT,CHF 420.00,TAG Heuer,FAM_EYEWEAR,Non applicable,N/A,Sport Performance,Eyewear,420.0,420.00,Lunettes
